date,open,high,low,close,volume
1779973200,3871253.69,1985.0,1975.0,1980.0,376
1779976800,3871253.69,1985.0,1975.0,1980.0,376
1779980400,3872084.52,1985.0,1975.0,1980.0,379
1779984000,3873190.62,1985.0,1975.0,1980.0,381
1779987600,3873190.62,1985.0,1975.0,1980.0,381
1779991200,3873190.62,1985.0,1975.0,1980.0,381
1779994800,3873190.62,1985.0,1975.0,1980.0,381
1779998400,3873190.62,1985.0,1975.0,1980.0,381
1780002000,3873190.62,1985.0,1975.0,1980.0,381
1780005600,3873190.62,1985.0,1975.0,1980.0,381
1780009200,3873190.62,1985.0,1975.0,1980.0,381
1780012800,3873190.62,1985.0,1975.0,1980.0,381
1780016400,3873190.62,1985.0,1975.0,1980.0,381
1780020000,3873190.62,1985.0,1975.0,1980.0,381
1780023600,3873190.62,1985.0,1975.0,1980.0,381
1780027200,3873190.62,1985.0,1975.0,1980.0,381
1780030800,3873190.62,1985.0,1975.0,1980.0,381
1780034400,3873190.62,1985.0,1975.0,1980.0,381
1780038000,3873190.62,1985.0,1975.0,1980.0,381
1780041600,4256516.49,1995.0,1985.0,1990.0,319
1780045200,4256516.49,1995.0,1985.0,1990.0,319
1780048800,4256516.49,1995.0,1985.0,1990.0,319
1780052400,4256516.49,1995.0,1985.0,1990.0,319
1780056000,4269425.79,1995.0,1985.0,1990.0,334
1780059600,4340473.01,1995.0,1985.0,1990.0,367
1780063200,4369551.17,1995.0,1985.0,1990.0,370
1780066800,4630214.92,1985.0,1975.0,1980.0,449
1780070400,4630214.92,1985.0,1975.0,1980.0,449
1780074000,4630214.92,1985.0,1975.0,1980.0,449
1780077600,4630214.92,1985.0,1975.0,1980.0,449
1780081200,4630214.92,1985.0,1975.0,1980.0,449
1780084800,4630214.92,1985.0,1975.0,1980.0,449
1780088400,4630214.92,1985.0,1975.0,1980.0,449
1780092000,4630214.92,1985.0,1975.0,1980.0,449
1780095600,4630214.92,1985.0,1975.0,1980.0,449
1780099200,4630214.92,1985.0,1975.0,1980.0,449
1780102800,4630214.92,1985.0,1975.0,1980.0,449
1780106400,4630214.92,1985.0,1975.0,1980.0,449
1780110000,4630214.92,1985.0,1975.0,1980.0,449
1780113600,4630214.92,1985.0,1975.0,1980.0,449
1780117200,4630214.92,1985.0,1975.0,1980.0,449
1780120800,4630214.92,1985.0,1975.0,1980.0,449
1780124400,4630214.92,1985.0,1975.0,1980.0,449
1780128000,4630214.92,1985.0,1975.0,1980.0,449
1780131600,4630214.92,1985.0,1975.0,1980.0,449
1780135200,4630214.92,1985.0,1975.0,1980.0,449
1780138800,4630214.92,1985.0,1975.0,1980.0,449
1780142400,4630214.92,1985.0,1975.0,1980.0,449
1780146000,4630214.92,1985.0,1975.0,1980.0,449
1780149600,4630214.92,1985.0,1975.0,1980.0,449
1780153200,4630214.92,1985.0,1975.0,1980.0,449
1780156800,4630214.92,1985.0,1975.0,1980.0,449
1780160400,4630214.92,1985.0,1975.0,1980.0,449
1780164000,4630214.92,1985.0,1975.0,1980.0,449
1780167600,4630214.92,1985.0,1975.0,1980.0,449
1780171200,4630214.92,1985.0,1975.0,1980.0,449
1780174800,4630214.92,1985.0,1975.0,1980.0,449
1780178400,4630214.92,1985.0,1975.0,1980.0,449
1780182000,4630214.92,1985.0,1975.0,1980.0,449
1780185600,4630214.92,1985.0,1975.0,1980.0,449
1780189200,4630214.92,1985.0,1975.0,1980.0,449
1780192800,4630214.92,1985.0,1975.0,1980.0,449
1780196400,4630214.92,1985.0,1975.0,1980.0,449
1780200000,4630214.92,1985.0,1975.0,1980.0,449
1780203600,4630214.92,1985.0,1975.0,1980.0,449
1780207200,4630214.92,1985.0,1975.0,1980.0,449
