date,open,high,low,close,volume
1779991200,135027.25,2045.0,2035.0,2040.0,103
1779994800,140524.87,2045.0,2035.0,2040.0,108
1779998400,140524.87,2045.0,2035.0,2040.0,108
1780002000,140524.87,2045.0,2035.0,2040.0,108
1780005600,140524.87,2045.0,2035.0,2040.0,108
1780009200,140524.87,2045.0,2035.0,2040.0,108
1780012800,140524.87,2045.0,2035.0,2040.0,108
1780016400,140524.87,2045.0,2035.0,2040.0,108
1780020000,140524.87,2045.0,2035.0,2040.0,108
1780023600,140524.87,2045.0,2035.0,2040.0,108
1780027200,140524.87,2045.0,2035.0,2040.0,108
1780030800,140524.87,2045.0,2035.0,2040.0,108
1780034400,174627.83,2005.0,1995.0,2000.0,265
1780038000,174627.83,2005.0,1995.0,2000.0,265
1780041600,174627.83,2005.0,1995.0,2000.0,281
1780045200,174627.83,2005.0,1995.0,2000.0,283
1780048800,174627.83,2005.0,1995.0,2000.0,284
1780052400,174627.83,2005.0,1995.0,2000.0,284
1780056000,174627.83,2005.0,1995.0,2000.0,288
1780059600,174627.83,2005.0,1995.0,2000.0,288
1780063200,174627.83,2005.0,1995.0,2000.0,288
1780066800,179249.85,2025.0,2015.0,2020.0,216
1780070400,267992.33,2025.0,2015.0,2020.0,247
1780074000,267992.33,2025.0,2015.0,2020.0,251
1780077600,267992.33,2025.0,2015.0,2020.0,261
1780081200,267992.33,2025.0,2015.0,2020.0,261
1780084800,267992.33,2025.0,2015.0,2020.0,261
1780088400,267992.33,2025.0,2015.0,2020.0,261
1780092000,267992.33,2025.0,2015.0,2020.0,261
1780095600,267992.33,2025.0,2015.0,2020.0,261
1780099200,267992.33,2025.0,2015.0,2020.0,261
1780102800,268194.66,2025.0,2015.0,2020.0,262
1780106400,268194.66,2025.0,2015.0,2020.0,262
1780110000,268194.66,2025.0,2015.0,2020.0,262
1780113600,268194.66,2025.0,2015.0,2020.0,262
1780117200,268194.66,2025.0,2015.0,2020.0,262
1780120800,268235.12,2025.0,2015.0,2020.0,263
1780124400,268235.12,2025.0,2015.0,2020.0,263
1780128000,268235.12,2025.0,2015.0,2020.0,263
1780131600,268235.12,2025.0,2015.0,2020.0,263
1780135200,268235.12,2025.0,2015.0,2020.0,263
1780138800,268235.12,2025.0,2015.0,2020.0,263
1780142400,268235.12,2025.0,2015.0,2020.0,263
1780146000,268235.12,2025.0,2015.0,2020.0,263
1780149600,268235.12,2025.0,2015.0,2020.0,264
1780153200,268235.12,2025.0,2015.0,2020.0,264
1780156800,268235.12,2025.0,2015.0,2020.0,264
1780160400,268235.12,2025.0,2015.0,2020.0,265
1780164000,268235.12,2025.0,2015.0,2020.0,265
1780167600,268235.12,2025.0,2015.0,2020.0,265
1780171200,268235.12,2025.0,2015.0,2020.0,265
1780174800,268235.12,2025.0,2015.0,2020.0,265
1780178400,268235.12,2025.0,2015.0,2020.0,265
1780182000,268235.12,2025.0,2015.0,2020.0,265
1780185600,268235.12,2025.0,2015.0,2020.0,265
1780189200,268235.12,2025.0,2015.0,2020.0,266
1780192800,268235.12,2025.0,2015.0,2020.0,266
1780196400,268235.12,2025.0,2015.0,2020.0,267
1780200000,268235.12,2025.0,2015.0,2020.0,267
1780203600,268235.12,2025.0,2015.0,2020.0,268
1780207200,268235.12,2025.0,2015.0,2020.0,268
1780210800,268235.12,2025.0,2015.0,2020.0,268
1780214400,268235.12,2025.0,2015.0,2020.0,269
1780218000,268235.12,2025.0,2015.0,2020.0,269
1780221600,268235.12,2025.0,2015.0,2020.0,271
1780225200,268235.12,2025.0,2015.0,2020.0,271
1780228800,268235.12,2025.0,2015.0,2020.0,271
1780232400,268235.12,2025.0,2015.0,2020.0,271
1780236000,268235.12,2025.0,2015.0,2020.0,271
1780239600,268235.12,2025.0,2015.0,2020.0,271
1780243200,268235.12,2025.0,2015.0,2020.0,271
1780246800,268235.12,2025.0,2015.0,2020.0,271
1780250400,268235.12,2025.0,2015.0,2020.0,271
1780254000,268235.12,2025.0,2015.0,2020.0,271
1780257600,268235.12,2025.0,2015.0,2020.0,271
1780261200,279320.1,2025.0,2015.0,2020.0,272
1780264800,280614.09,2025.0,2015.0,2020.0,276
1780268400,290335.1,2025.0,2015.0,2020.0,283
1780272000,294283.33,2025.0,2015.0,2020.0,287
1780275600,315546.98,2025.0,2015.0,2020.0,294
1780279200,315708.61,2025.0,2015.0,2020.0,295
1780282800,437883.01,2015.0,2005.0,2010.0,385
1780286400,437883.01,2015.0,2005.0,2010.0,385
1780290000,437923.14,2015.0,2005.0,2010.0,387
1780293600,437923.14,2015.0,2005.0,2010.0,387
1780297200,437923.14,2015.0,2005.0,2010.0,387
1780300800,437923.14,2015.0,2005.0,2010.0,387
1780304400,437923.14,2015.0,2005.0,2010.0,387
1780308000,437923.14,2015.0,2005.0,2010.0,387
1780311600,437923.14,2015.0,2005.0,2010.0,387
1780315200,437923.14,2015.0,2005.0,2010.0,387
1780318800,437923.14,2015.0,2005.0,2010.0,387
